,Col 0,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7
Index 370,-4.406138177457909,-9.132171818992655,-6.305227301688766,2.2801499752180163,14.157667541158665,-4.393945778008921,9.42111213609201,-3.662283241064801
Index 371,16.664181426416956,-2.024943908657648,-4.050590752092511,-20.45988395218889,-3.0309217837458755,-5.186844959657655,-6.707786589564186,-9.273168359129917
Index 372,1.142390659991159,3.1376481540951406,-10.290860432190136,-10.009401831952987,7.576264516119807,-18.692890228006025,1.6844417270281284,15.049617600414154
Index 373,-8.413669968086495,-0.6772527252689048,-9.691355011824424,0.14323791245570686,-0.4132753950271395,10.06011094027707,-2.1785950447974116,7.683778864141297
Index 374,-3.01371438504292,2.222465128548908,12.378087130958175,-16.99827744726796,-11.829460482284755,0.44393022361377205,-5.025643973936531,-2.714150384547403
Index 375,-6.145604546962314,-6.842955696521274,-6.979585550500271,-3.6574782661689076,-4.835855224043583,-12.965321404390181,-1.8613061924107828,4.100447211572737
Index 376,1.7338720072996117,6.421639584650126,-13.014395229662615,-27.003203008725247,16.172147489960466,12.146234078278155,-6.171524161386506,2.880039181218997
Index 377,-7.495827568159913,4.708082205724756,-4.989865897211497,-9.832512125638223,-9.693908393679752,2.363520163831013,-12.542169773279541,0.656687330767803
Index 378,2.0743113920046246,0.6127830709378626,-2.211596064142816,-21.28429865586419,0.13137234905884357,-1.0178542450478434,20.81185120854734,15.384946621741197
Index 379,11.67122332835812,18.003157457438405,-0.5065783912318734,23.916881284744456,-12.114718135149275,-13.860903899436847,12.186253839949774,7.5010267930782515
Index 380,-1.197750400204103,-5.886501039831038,23.986152886271356,12.995791133600266,-28.27669097332184,-16.389433370464538,4.324201742501058,6.637189916329872
Index 381,5.430891049683203,-13.277908338978172,-0.41348954522164916,-9.992256228721953,2.0415921832456947,-0.1303539776272596,2.780221694806542,9.37406675418229
Index 382,7.923714780943268,-16.434160576608054,1.7754286047314325,1.1600694124505828,-6.079012669360171,10.08898522994589,-0.9098121502456225,12.128853040071652
Index 383,-23.23011996582221,-14.22321000734815,-1.706366508143091,3.8623260815121907,-3.0010372784285244,4.623419452427051,-8.046862355434609,2.822629546323892
Index 384,8.562706328145195,-9.606357764921363,-5.006271067206313,-5.880770401495166,1.9521633751712586,-8.161441235377186,-4.84699842191738,7.723485333726564
Index 385,-20.131554014889623,1.4578555094233763,1.8178491538388655,-2.180963416360223,-9.086253523064737,2.184261545116339,-20.556131352447938,9.26053787961182
Index 386,5.086187955738181,-0.3801348146549688,6.5266140215100314,5.667473019486703,6.015424239689726,-2.9179533307022543,-10.344087213950788,3.3623871361831625
Index 387,5.374283334711352,-13.2664539720374,4.05245549506306,-12.066712673763814,7.018314733688124,-8.099426438497156,-6.0986749297872676,3.8222157355324
Index 388,-13.095470454822266,-6.178108421388924,-11.142416297897581,-13.94795484155398,-15.661907765617153,5.29314201981125,6.450735397824609,-3.662988504041649
Index 389,-5.032019895425973,-26.589650252383773,-8.627662439394642,1.104915245523208,0.24281089013948676,11.227900974534696,-9.080341728798512,9.460964926883687
Index 390,-11.506272764543157,3.3848391305931917,1.831405595194779,-15.646849468129068,-0.08441390991997244,-1.254033990235393,11.670354480450985,-19.64234912110185
Index 391,-3.085044583546743,6.914274938037429,8.065885593922872,1.7804613717375197,3.187885140957907,13.995259901915453,-8.361612871426562,6.158505160275764
Index 392,4.764810124568932,-10.396278144805137,-2.890439057192309,-10.282408389098244,-3.506601361951722,-2.267406102542819,6.007468116392452,9.688129129320787
Index 393,23.60902775786633,11.276468969218424,7.482979856893993,-0.5889823104709162,-1.8131751529276299,-1.140346272095246,15.983699611048358,2.05319954412086
Index 394,-21.51180025970177,6.325934305072507,28.332690042110805,9.81494298626621,-5.004371640539516,17.00093491597291,-11.922259792343024,-28.40932020763841
Index 395,0.9434538613561817,1.071529210829573,1.2721236811075767,-13.897947622334875,1.8752133672630809,-5.064245163859017,-14.533701192283768,9.564523315517796
Index 396,-14.46303138961861,-11.701867892854965,10.696393406963459,5.092968442343507,-3.392272774063855,-13.180845568155323,7.088146280619052,4.919548303344584
Index 397,-1.96182257057081,3.326822775235862,-1.759746018943592,14.600146405498135,12.05281130055729,3.3591528915924167,9.937428291506942,4.662530999338195
Index 398,13.012042565594745,-4.727749254290396,-5.465376752936619,-9.44160817353476,-4.419161729516581,14.560799952059702,4.65411603148156,13.020445028502428
Index 399,-2.655743007413487,5.087857124227309,-21.458492528851743,-6.46499376707271,10.018133640793202,20.835180207460077,-11.529814257020501,-15.967240733501152
Index 400,9.045477909107035,2.705004858239828,0.39259349971334573,-6.6082129310169515,-2.9054468421899675,0.7764741493517597,-9.882301526521603,-25.641711358961476
Index 401,-1.283046411428771,-2.4618767558762884,-14.63109879550782,-6.65854126311126,8.324078148833905,-0.9034910250144554,-5.537179589354759,-8.56245992395223
Index 402,-11.155170491182307,14.904377662788734,-0.25216309823590266,-0.33645049225565576,6.861464070807441,4.14852881521628,8.270388863718354,-10.156220252047532
Index 403,-9.414499764638283,-18.271592454956057,-3.475335966014651,-5.282832723247833,12.946106450583283,11.363105470080814,1.9334730764682266,10.858141181858066
Index 404,-6.362991715269734,0.3352277589703375,-9.371746037190473,10.651766099481474,-15.867248936044344,-4.052222179868524,-14.385595011902854,-2.1565637452801756
Index 405,14.583706021284703,-16.270260246702893,2.2385890420863,7.896327118972568,2.2946952494765513,-13.282157242945347,4.498182995218699,-12.44668365442801
Index 406,2.4816691603223635,12.066615976590667,10.381052219884637,17.684397058888823,-6.729836277360207,-10.658270574225533,-1.921091912143812,3.286332737988509
Index 407,8.778921968193943,-8.051772289397922,4.571250588420094,-9.966105416196346,-13.040136571497278,19.278033282970313,-4.001878635229223,-4.69054358358642
Index 408,18.95647650155914,-4.739638801128542,12.282283276785588,-10.886147517280694,18.30018396595493,2.5407032984662843,9.249358027133322,4.949935950906903
Index 409,3.2076276172322213,-6.5662560783676405,23.411536934807884,1.3308278493079353,-16.9326772073363,2.0173498290101888,-2.1728668550234254,-2.0064520133133295
Index 410,-14.081329616714592,-10.049643051927157,22.278909215647964,-5.91851224325652,-3.275942458722203,-10.593012241384008,5.649312264099228,-8.944168823535222
Index 411,15.26402491518115,-11.871947613926391,-10.5440720546515,-11.000917335031126,5.582934524374784,-15.91741035028315,-0.5867555486698699,7.361679921680357
Index 412,10.03340762269515,-9.38365431955328,-6.4482306584126565,7.4126552631548766,11.054010448905649,0.9306211180450176,21.517187251802913,11.532787399098885
Index 413,-6.0182585671001885,-1.5235394408440615,-1.3081797516886116,-21.701812534165352,-17.001085793237344,-0.5014337186374651,5.328428501695258,4.236253481559908
Index 414,-3.437418931957519,-3.6936196936698193,1.1546181991121998,25.286440241321102,18.318156560722198,1.4665751105929068,-12.360590929418144,10.315106669679498
Index 415,-1.364649639426506,4.760295010609364,-15.721201199210737,-10.80687140312417,6.1521367105259595,-3.591680726847557,-7.144314323456561,-5.42573782123723
Index 416,0.09612373800013514,2.6632509646062092,3.739988888881843,5.582913413006967,-1.5019154798750418,-5.298444272765108,-10.526519893175895,9.393406627822003
Index 417,1.763134789540236,5.1598535684414415,6.787023602211407,0.046777360600105844,-6.902055399443228,-9.956623008568794,-0.16387985892337686,-8.562314595642007
Index 418,-10.32738026759294,13.070753687868613,-12.43867441020771,4.267773409994368,0.6465406866765764,5.664381646746371,-7.884905552991689,9.359443210284546
Index 419,-16.007029831953364,-4.501068841708649,-0.7732626592881402,9.157036665110304,-15.991888967382161,-5.828738582205128,-2.4445678548302645,5.867066399660489
Index 420,-2.0487058216636136,9.939986601540442,-4.348265575948676,0.948981049689672,6.3350578431027005,-12.27096453210896,2.764298441888527,-9.016667500950025
Index 421,21.317347910546633,-6.349688687230012,6.701630365087921,-5.523153695815221,-1.0219785586903916,1.5107026841793325,7.790864868539597,18.349810254285085
Index 422,14.961151024459236,3.15461366524481,11.270694830013317,11.374666620100767,0.7939685961639755,-11.932312546206191,-8.338972565228557,10.219739079508534
Index 423,-15.133650087965203,-7.0345064309910175,5.005687941244826,-13.823229178740624,2.0602684175741266,-9.109218410272597,-9.261726943133915,-2.5785721827867714
Index 424,-4.911671937475176,-10.212715037597226,-18.498814180502098,1.215230347234094,13.564433575355183,11.787656783868579,6.620117112926738,17.606502796040182
Index 425,4.4752707558991,-14.663462011402274,-4.590141624128852,-8.9184815356837,3.3117686152737598,5.436676301680264,0.3713381716897029,-5.793719874526846
Index 426,-7.7357093788861695,-5.306161943701106,0.5379768640941867,-14.29027627316434,-6.69609674812949,6.9375920867094205,-5.262033087026092,2.42158448573597
Index 427,2.971858684932397,-4.9491042480821985,0.1193933664214559,-1.8419701746393637,-12.8499078687037,5.917159778594848,-0.4727569417865909,3.195007766895457
Index 428,4.435978965466909,12.938711005300227,-3.7235738373603224,-1.275595810950737,4.166010732004832,-15.940276973860419,-15.312831183843713,0.23479269552873544
Index 429,-6.3802366453478925,7.6929423922650555,9.560422924759713,-5.949738604614282,-20.72715007661431,-0.8511368255504803,-1.4480057744921184,-17.671336105571903
Index 430,-3.8862037220987222,-6.37522955040385,-1.4428838646376563,-14.186623509630012,2.769956906260091,15.635447606770121,-3.832877025701552,-9.013536028562637
Index 431,-6.472978821974222,-9.357117768844166,0.6198370799894386,3.6928032904928543,12.809140786094751,-1.1311497854478703,3.307275614798915,-18.018611753407235
Index 432,0.11584752529240537,9.737919601545716,8.606089539713048,-7.496466502717335,-13.288061652832269,-17.654256434952014,-3.2622988444799947,-5.789635403964374
Index 433,3.5794360556991367,-9.03683607054899,-6.869083786507816,3.6704441628662625,1.3092309443581862,7.335207672467261,6.068401347046971,10.422586182763158
Index 434,-9.513458142892517,-0.16904044701259452,-9.205933932559567,-1.0752133696031065,4.717602806587019,-13.913684717274514,8.86446018367274,-3.9002585724400287
Index 435,2.3004806960553412,23.266410636273097,-7.169137055696851,-15.217187569971921,18.075398511497518,10.029838815942194,9.674028213751809,-0.49049380192711317
Index 436,2.9710675433876235,-1.3633849595818073,11.532843262372483,-4.079919010011029,-5.88384088718775,-5.003138628856428,-11.423008615107635,10.981615757515481
Index 437,-2.7856089106257373,-10.355351344145438,7.2140606148152155,18.63969639576182,-7.49563165361398,-7.902231071071139,-11.240454393116037,-5.331052809812265
Index 438,-16.754548535579005,12.989929414764159,-2.348813373170564,18.734354334304378,-20.01567469947102,0.923630898403467,-6.8671611145077325,3.546731121392667
Index 439,-11.62699065060057,-6.6786942411800485,-2.2843712411492185,-3.4443181808942964,-0.8610709458998554,-18.99012689720416,-12.289905334447003,10.718686278350432
Index 440,-8.76241404357795,-10.146362677249902,-12.06459732675297,13.99417169082202,19.4877461418835,9.627391438181704,0.41022795806722645,-1.1300316621427122
Index 441,-6.213152221260133,-9.391956305884493,0.5748308463816032,-4.21946980534226,-18.40233661197387,11.8806728839321,-10.455732242986988,-10.495901428116843
Index 442,9.66080242846487,-1.3356124116125645,5.490169795957446,0.3974181793836043,-33.15270260315838,0.9740182007040415,-12.366466787822322,-3.3381734668466327
Index 443,5.937660124320106,0.5422509138780461,8.543921990685298,-11.614679560959365,27.033932710024228,7.324604506154783,2.1022173554884214,-10.164691938628618
Index 444,-10.721254715424632,16.959931170745296,1.6837768916199907,-8.999171425421416,9.104575483401383,2.301869104219231,14.550070225030423,-10.741594656495867
Index 445,-14.817794543054516,3.844255398638863,20.688790341565493,-18.786929738314644,7.872870353260635,-6.3691883576946235,0.6439835149842317,18.440067198699303
Index 446,5.416975255241989,-3.549592121482963,-1.7354220244505574,14.863791782581568,-5.33936587293561,-8.852120403686632,11.85039541863963,3.671495891235916
Index 447,16.284336452427553,-23.477419536899326,-14.184280132370368,-13.875667498149655,-9.26187213912213,6.943838983252125,-12.280934494207669,14.089993864018368
Index 448,4.778292794851031,8.384725701576235,-2.2951815103869535,12.525701254004343,11.270206917020314,10.048072135443217,-17.853727527479542,-5.782561029726141
Index 449,-11.853552390538159,-6.311662919355639,5.499914220237026,1.8854244874427615,-4.323571554760922,2.9486823848437096,2.4530209194389663,15.914801347234388
Index 450,-15.393944744906973,-9.612354076047817,-10.337418483168584,-23.63320906701273,3.2489630541168797,7.236373817777613,11.134613208095965,5.462014684176225
Index 451,-2.5261181461329647,5.0304844012685335,-10.15010311191143,4.3117914327378974,-4.463208126823467,-5.459797968567365,-6.953545778566151,20.738948590215735
Index 452,-28.21315095646366,4.8453812946646035,-3.8364184503151906,5.542591544458527,-2.5088468660165963,12.622146711936335,9.009703294348897,2.378211231630064
Index 453,-3.2824167432275404,5.393398093648326,-9.323978825498072,-4.786293140115304,6.743621064229424,-13.771748473582733,-9.176950753171692,8.004253554459162
Index 454,8.214357801962581,-0.42055280897613123,-8.685362224252186,-4.095097299002988,-3.4011560352860615,-0.10609233653337546,-17.300348280443277,-12.7308136180332
Index 455,-0.6452098508182276,14.210822594089187,-6.587749490458793,10.418275440271083,-9.837228589371321,-8.183217508015797,18.93054925656727,0.15672152419182012
Index 456,2.3719601082534556,-0.8798492132803594,-15.584012632629964,9.053362143390205,1.0698684586008846,4.5841641374885285,-11.289703979912247,-0.07508376257804139
Index 457,-0.5594215523170512,1.5050214483288853,-15.63042364219047,17.055911835062542,0.7550597537809033,0.4154491415143515,-6.68779697218918,-15.376434684689615
Index 458,15.130644242408911,1.4274903885672598,10.84193628423532,0.06873542658332005,8.497131895952815,-0.34149843987650225,-5.001573677891878,-15.351421701631235
Index 459,8.596145428957437,2.8543336739941445,-23.319707798943337,3.2865830438048187,5.630249550707628,6.718089152128521,12.514115690398004,20.30699759499941
Index 460,12.606434220770621,14.017442375536127,0.3858187384708283,-6.155301800590992,-23.930723753731083,-1.8444746079377317,-4.553311149572873,2.058614070419646
Index 461,3.6187497865738116,2.838038447948067,-7.114077555724614,11.331450358051114,11.707290392267101,-6.091490759375921,23.458615271124465,6.947944260285276
Index 462,-23.489128704143127,14.0581465828952,6.260963107242131,-8.994269134306416,2.921505305417584,-4.591033350555484,7.209137220442119,5.75471114441486
Index 463,11.512004092239959,-13.377072307885394,-0.4035756810924449,16.161762490644524,-6.616428705476581,7.846914580424926,2.5855500116351333,0.41442541348478645
Index 464,-18.70157663924586,-16.079699803790007,11.709917327439713,0.3077915205567698,5.046015489004962,-1.0210535353376766,-5.209736790163366,-1.1778373535538949
Index 465,-0.7251609240793621,17.08926454665268,7.1992552064810225,10.426083342342649,9.012500248297686,-11.264923280759351,-4.220248714583127,6.619642796139692
Index 466,7.376530044419396,-14.259101165019679,-13.41584010795524,-6.510493074686529,13.116761483489896,20.505686032693756,0.16452683748267086,-19.810442962442917
Index 467,2.3749517670338074,4.720467947568824,3.880375001660675,0.4314798646094686,8.14964751757434,-10.686285935458796,-5.348457361909805,-1.8299357462732244
Index 468,3.5630974859765745,3.9658769702442402,7.176305738429473,7.804079341454731,4.252583645033626,-2.7060911619225925,6.781090710146344,2.9194968944578963
Index 469,-16.44356579078059,3.2101196989932896,-11.530353487852627,-2.297061619774844,8.190181306848212,-1.1137135517997063,16.73951700975233,-6.547191727481793
Index 470,7.702437741080075,-4.587777879629601,-3.3076617760071123,9.09827278114357,13.483813105603325,7.980808263879134,-4.589283339067432,14.086821226000765
Index 471,9.020137222101978,0.12076670183484085,-4.4694051984329946,-16.132481440139394,0.08709162486359028,-13.692428972886834,7.763935571796403,11.46269588596179
Index 472,-3.7668579040287087,-3.265084650276072,-4.040265464821849,9.171715652651725,23.838958523101248,2.270840947004822,-9.160660785882833,-3.1072683476005025
Index 473,-4.213787075890986,11.78903403259004,-5.257783454867897,9.990247381766476,9.441571417122898,0.26312366318989694,2.6744670605941128,-19.30844237041992
Index 474,-0.701936516628701,4.767805570903667,-8.626414585879774,9.41348878815319,10.691149677061741,-5.251761085577331,-2.116365782519046,3.6554202727475666
Index 475,2.212303236080198,0.5990358051776152,7.621498557346254,-3.5337647378137182,-21.894489113766717,-16.475202620753294,20.00000676948154,-8.483458140528876
Index 476,3.3832688874186796,-1.026415514942988,-7.8806471980365895,3.820378328618376,6.610458969982723,21.352534939041558,8.949901755234297,-8.157260345931714
Index 477,-9.78598410220821,18.332877577762815,-1.086326301902074,-10.789281691845433,6.171839205758265,-6.525787611276094,-1.249009645627429,-22.34575063018422
Index 478,10.002413658910367,0.44079580701386334,-16.835024685016432,0.8184254148397496,9.81681598373307,-6.840252874436242,14.226131850517048,9.62742683787544
Index 479,13.510803670115441,-4.602274829763186,1.8481369380537516,-12.12582457176067,-19.148498536247857,-5.671124124119271,-0.1476350467766009,12.457952607222706
Index 480,8.441537465102387,-12.542402252149309,-2.219559963375975,-8.894943371606756,23.299213184217745,18.173619449382763,2.367235231692849,-13.743298669412516
Index 481,7.337550131518061,7.440825027368213,3.196195969014577,-2.4187108379412483,17.903586710631046,-4.481503737764119,-8.062507195153671,-1.7450667826166677
Index 482,-24.52461589573489,7.9741879441135275,10.21350443333235,12.007729833908066,-10.537322129036916,12.443010830197071,-11.239263149908831,15.10340031659787
Index 483,-7.993856089836787,-11.651444141961369,-0.38084705399207613,-0.8851767260811556,-17.0053613632022,13.6614920320394,0.03554523637034858,3.0614600098591978
Index 484,-14.488409827445345,9.53489467072656,3.322825181298295,-9.092302368414021,10.420683687995433,-14.491753343027456,7.459030963460811,-0.5301077316905557
Index 485,4.226068993031744,-1.2269174660387603,-6.38465844193692,-6.847804059189534,-10.384665755288875,-1.2298108698273311,1.2350777976316294,3.2893086337079254
Index 486,-1.577621617621996,0.44648986346446323,19.9871409409607,-15.790831670758529,6.183444266759882,-16.349358574316856,2.5955917300403435,0.8886347545598937
Index 487,-15.20798114840492,2.1455438145465293,12.107113755498347,11.23430008872004,2.7106528534064984,-4.70302807299102,-12.072229405304501,1.5763926009348217
Index 488,-22.65424319213279,-0.5261577840993794,4.2531442662019465,25.166752331525785,-19.556589559549654,8.772155938050073,10.204531768422251,-5.461928812747452
Index 489,-21.600300893050587,7.843739605281859,-16.597838068234097,-2.3259948976522637,-13.180761735376134,-16.30004167550194,4.815029167406516,-3.6884911645013876
Index 490,0.7055270584931573,-13.762116723663304,-0.6078987578366852,-5.451461537493892,0.11850109648526169,15.588762907138399,1.6368991141358047,-8.888027589946049
Index 491,3.171442462975817,17.826329511975786,-11.095305953076318,30.243977458352266,7.052626311104367,15.74788411582893,-7.623874922648415,2.07658385304481
Index 492,1.6169117851222254,-13.740102405534028,-25.101284194870605,-8.995387378550477,3.0857531686188384,-16.509204378686128,10.765090120050871,11.373073094278652
Index 493,24.080429148078835,14.005899889794637,-13.708703495003409,18.75538613270509,24.29743993794944,3.126193734766929,-2.499689813054262,2.3289180967119747
Index 494,11.7372441727398,-6.368456790530178,-3.746315016257485,17.11671280731648,2.0473031733586016,3.8269941055893026,-0.0056111491197785215,12.879255000907186
Index 495,3.9802726560600057,-7.161474044253236,20.933330772325156,-11.711108761564402,-0.4433154399726934,6.064496930508119,-11.262115847050811,6.180993378554202
Index 496,-16.00698820219414,-6.625749467063463,-4.744403963411384,-0.5515300573391992,17.67048481739362,-4.280481608678856,-6.187879110126077,-18.041822621111788
Index 497,-31.129663706350307,-2.4008826521327666,-10.867328103851621,-0.38354692818834996,-9.517709020437847,-11.79860570837677,5.905812854998419,-2.8323248832679444
Index 498,1.5291115935924933,0.41450131149131364,-1.8685549725445405,-0.4660667238439045,-24.363185365107146,11.656810053594109,-0.5883378026040468,2.989910792691706
Index 499,5.113055589495625,20.720275227174202,-8.865414639389575,-6.895176347391495,-20.04091633667496,1.0420385292771046,15.930233713574822,-15.609498714312693
Index 500,-1.6571631293085534,6.0684531991529935,-5.769551538724961,-7.913629509700718,-0.5610138553392338,2.966940932627348,-8.059626916997868,-8.809814947374141
Index 501,1.40741832729799,2.125305704428286,17.971687854601925,23.404203646582296,-3.4280782444880358,15.746644631601558,2.7779935616403293,-24.32527140639558
Index 502,7.286081986282785,-7.606916203466171,-6.897648546734867,-1.8134904110272763,-5.616704252612622,0.966639966876086,-10.899907124861096,-8.348112740149288
Index 503,21.7447974778015,-0.842515124595322,-0.04331980438784902,-2.9766799814718086,9.305948499734734,6.294796994759579,-8.340661037047997,-16.369667905457913
Index 504,-2.025859439432426,9.336299786782776,7.345783055546981,8.427285983472002,-11.666851463317474,4.429154556507822,-1.3605400186717167,11.922594659784638
Index 505,-7.200204645977459,2.9104502723284122,4.032978394206781,16.86380711419085,14.550819273982565,31.428090883970803,21.990256659134715,-14.494464149800697
Index 506,-2.9712762848015393,-6.387550445689188,-13.378030114966055,11.900865836953798,3.8583236740679756,-5.588603257635764,5.107371746750564,2.871235498413629
Index 507,15.967399850247038,1.9366525452126266,16.03092684391391,-15.5407049367306,-3.5383529787020778,-20.07249115850612,6.705351565929884,-14.532850170944664
Index 508,-5.07615894582195,2.174731898460259,6.6909140337843676,8.433951607720136,-3.9630723240482038,5.865580186956602,-2.121634993970626,7.93085193119147
Index 509,-5.246462862706892,14.877028831034384,-1.630878060453547,-6.166649728946253,-3.724623955727499,3.944648288436248,3.743107042457793,-6.900215753117242
Index 510,-14.14169941661921,0.2703627275850728,2.5545885319281365,-9.740802332482708,1.1097835734834038,-2.3590718967033846,2.977003673856955,17.93107919215005
Index 511,-16.3341474787972,5.034456299340829,-12.758073581832596,-22.216534004881183,-9.424475302035015,-3.6704421618817973,4.163865719292964,-6.462455967689795
Index 512,-4.134748303458424,4.453769334561596,-2.575051990075303,2.1505030923274533,-9.084629033665633,-3.4424520168061385,0.030287491255262183,-20.285588628053173
Index 513,5.137336980495083,-1.5870970835266642,-1.7783324346741127,10.968696764965856,-12.12545664353308,2.2314098967643745,12.673841908491232,10.534886340668734
Index 514,-9.859993739088173,8.8079880955733,3.098893425777936,1.2855741968745125,-4.171209161085026,-31.169317551167705,-15.419872843576044,-3.558769650884599
Index 515,20.833985724833596,-11.898341740228958,-9.270949290457004,-5.885753841445581,16.330183508886705,-2.1388679354287037,10.753691201061331,4.319240150883662
Index 516,1.8409916120880374,-6.478536333039878,7.334755413904823,6.00182463179202,0.04365819462645433,7.194165524411597,-0.056916860087864875,5.241700672637135
Index 517,-0.424458098180222,7.240176714696993,7.905674104333279,3.6541022153155787,-5.22995072731324,-13.477044643386453,6.72201011913101,4.887766812167089
Index 518,-7.441843417624816,-0.5120779752580384,-3.639773973784699,18.936401740269805,16.827458142702632,8.695608520414225,4.739567100251099,-12.989501689137787
Index 519,-2.537699202400648,-3.0731723713602377,10.203130112876629,10.655774935558906,10.810194116588383,-2.064683252780939,-3.106134252149019,9.87837137868453
Index 520,-11.328044482878635,-0.8740810056604009,-3.1485510071017657,6.321189878799652,-7.02058747962093,5.34812116523738,-10.486015093236867,3.573828190477075
Index 521,-8.86921396142514,-8.697709591811163,-0.913070227052088,-6.33738278959216,3.7579757370629197,10.765020271075665,3.2507669551636513,-4.544689980500767
Index 522,0.7091990387202202,-7.534075601090021,-9.309284491798604,9.25453923688602,5.002623869554314,-15.45851025383222,-12.766430505061901,-6.525942539909276
Index 523,10.601546753764522,3.8534192140809065,1.589760299295371,-17.635642933037744,7.468722168931703,-17.22308351037993,1.226967353350212,-11.170069803604623
Index 524,-3.517812613933477,-8.654651013185369,10.90321556139674,3.741703795326621,-2.6205259664995415,11.12949273785841,-4.639162585571792,-0.441419921978228
Index 525,-6.689810103007296,5.63993006743244,-6.423997621876455,0.15033482816319751,-5.812537395395109,12.3934360173447,1.0458867260395597,-7.199665726968172
Index 526,0.3480679831934068,-5.625403834456023,5.86122912499837,-12.60687938021498,4.685783795726954,15.411098478466297,19.1796566070363,7.876489055068074
Index 527,-11.989602611754595,4.1034959217257825,13.464963889963379,-9.192527398663346,4.5347725103918926,-0.12467802982831735,-12.852303375519977,-11.093672136184535
Index 528,7.122701340475693,8.0721573513703,8.043556620274016,-5.873930518827075,-6.844825359197765,-10.033340525040204,11.316549077292082,-12.04597712246553
Index 529,4.096251902680429,13.030942708085973,16.189569513301638,-3.7228616180999516,-9.553963493765732,-15.095937740424905,-5.100719786811936,-8.509080726664465
Index 530,-3.5717671791372156,-10.800278873049557,3.8153919632752165,3.9902257114592854,-12.362191721549355,-7.635069639421545,-9.940177977208718,2.404062629039548
Index 531,-6.246470183335703,-3.5343459952240517,7.314237690265713,-5.142479130241078,4.690602579684405,7.701000429020704,5.5538133918767745,-10.25503243005874
Index 532,-12.370338292186702,15.440432311464939,4.0295921759480615,17.116290574119525,8.379231730977562,-12.438730589799183,3.665310388811159,0.491302098304277
Index 533,-4.433361677491287,-21.866007484345886,4.994994857179443,-2.3182757287659315,-7.695691140392445,1.7285324926965675,-4.233533869815019,7.067293823235859
Index 534,-8.175188349889817,10.750503837978549,-20.2095709141515,-10.218320775867682,-3.8094146370493815,9.054682642951011,-3.645536937357754,-24.737523508445722
Index 535,19.733903408916646,-15.771227314513807,-6.120677292387962,-2.099028221280174,-5.472339994823482,0.4555136291658367,-20.912549858894707,-2.642885041507712
Index 536,-2.1307375958782124,-5.895342165354177,-9.21923674761504,-2.444210423685599,-5.173828228215827,-1.4706772714392444,-4.30379418299403,5.470513259888098
Index 537,2.6881650607701895,10.540804305418085,-4.741893108016146,1.3113444851568552,0.16671832510642137,-10.33803468502878,10.892020979082822,-6.436886246462396
Index 538,-2.39648242125745,-3.2060277727884454,-8.48480419167007,1.384251764584857,-11.348728646356385,-19.940221314819347,-8.576387626494324,1.5875585038734568
Index 539,-5.671902399952034,11.57625465891722,-10.227406098609428,-3.5380068629155135,-4.0712152963299255,-0.6979170479910528,12.456824094113202,5.2800094026713085
Index 540,8.56096375843841,3.607042129364246,16.87409744016569,-7.03253703975596,-8.11602657496428,-3.3038338547749873,1.3910062031728625,-14.552665484042322
Index 541,-12.886984413195963,-0.6444707132420584,-7.3854360783685244,0.733968709266568,1.8074285864142867,7.293996264480697,-0.677041512923992,0.6147476352713153
Index 542,-7.525519313998183,-6.125918302044085,-8.92016910330564,6.101081507103783,-18.21887729828219,-9.195337820154885,-6.9707995757451755,1.1137776727750488
Index 543,-13.973851607742,-0.4642246980848131,5.4798983782644655,-5.6226215018608645,-0.6763936768463021,-6.396561756658887,-15.901503639875948,-5.498958393525167
Index 544,-7.646923478440511,7.794368504994081,11.143604120411283,2.0385026810270777,3.8334471368843577,0.5716048263442559,15.519006556183786,13.947412294875408
Index 545,-6.710409948393598,7.602091101249096,12.195344623307644,-3.6637832737506004,3.836263957065146,-1.080797290746258,-8.655269358676199,5.56580509410158
Index 546,-3.4322562815153885,2.191091620572187,9.802170355039028,-6.259800718006993,2.4520560989898015,0.34973908628808004,-2.9039809511156105,2.509061765470781
Index 547,-11.286438699634378,-18.319837604726807,-14.509830348405606,12.632413228324985,21.14756640340094,-13.743988304954016,-4.907168200525326,12.511842312782571
Index 548,-2.8761146333915137,2.6896161110790158,12.69555289276665,-5.842385749843267,-1.3737329638368587,8.205691655571874,-5.61914184984421,-7.034040422461624
Index 549,-7.8850615466227,-8.671132332804858,-1.4292544749895555,-6.636222774155128,1.1709555831561367,-2.1590075724275315,-9.129979188853078,-12.124388573044165
Index 550,6.157843597349397,7.188180497997953,-10.186871441931693,5.660450328291645,5.020031852214139,-1.1891429560628772,-12.001968453989058,-9.064589737404749
Index 551,-12.913491161682245,6.894225687214897,-3.425838437060891,3.157669576971828,-4.272656217874867,10.806516572044501,0.5237189566363604,-30.40195722060861
Index 552,7.220948831898824,-7.510002216770486,3.3649979902771294,-1.602817714547275,6.927093161101375,2.742028623123269,-4.95636931673518,28.41436459937079
Index 553,12.001789086603381,-3.3582923207264685,5.170836630512988,6.101810286488788,20.118942790112634,-20.64086558125462,29.117663882499464,10.363760779945421
Index 554,9.629356615862761,-3.326927491732448,-13.588140497245188,-6.157991056724603,-9.301942845577225,-10.278852405416412,-3.125039136745521,9.790141556399444
